,SELL_ID,BURGER,COFFEE,COKE,LEMONADE,CALENDAR_DATE,PRICE,QUANTITY,SELL_CATEGORY,YEAR,MONTH,DAY,DAYOFWEEK,HOLIDAY,IS_WEEKEND,IS_SCHOOLBREAK,AVERAGE_TEMPERATURE,IS_OUTDOOR
2836,1070,1,0,0,0,2013-12-11,14.0,122,0,2013,12,11,Wednesday,No Holiday,0,0,26.6,0
2837,2051,1,0,1,0,2013-12-11,10.97,46,2,2013,12,11,Wednesday,No Holiday,0,0,26.6,0
2838,2052,1,0,0,1,2013-12-11,10.12,28,2,2013,12,11,Wednesday,No Holiday,0,0,26.6,0
2839,2053,1,1,1,0,2013-12-11,10.45,70,2,2013,12,11,Wednesday,No Holiday,0,0,26.6,0
2840,1070,1,0,0,0,2013-12-12,14.0,98,0,2013,12,12,Thursday,No Holiday,0,0,30.2,1
2841,2051,1,0,1,0,2013-12-12,10.97,40,2,2013,12,12,Thursday,No Holiday,0,0,30.2,1
2842,2052,1,0,0,1,2013-12-12,10.12,28,2,2013,12,12,Thursday,No Holiday,0,0,30.2,1
2843,2053,1,1,1,0,2013-12-12,10.45,64,2,2013,12,12,Thursday,No Holiday,0,0,30.2,1
2844,1070,1,0,0,0,2013-12-13,14.0,104,0,2013,12,13,Friday,No Holiday,0,0,30.2,1
2845,2051,1,0,1,0,2013-12-13,10.97,38,2,2013,12,13,Friday,No Holiday,0,0,30.2,1
2846,2052,1,0,0,1,2013-12-13,10.12,30,2,2013,12,13,Friday,No Holiday,0,0,30.2,1
2847,2053,1,1,1,0,2013-12-13,10.45,56,2,2013,12,13,Friday,No Holiday,0,0,30.2,1
2848,1070,1,0,0,0,2013-12-14,14.0,64,0,2013,12,14,Saturday,No Holiday,1,0,30.2,1
2849,2051,1,0,1,0,2013-12-14,10.97,24,2,2013,12,14,Saturday,No Holiday,1,0,30.2,1
2850,2052,1,0,0,1,2013-12-14,10.12,20,2,2013,12,14,Saturday,No Holiday,1,0,30.2,1
2851,2053,1,1,1,0,2013-12-14,10.45,40,2,2013,12,14,Saturday,No Holiday,1,0,30.2,1
2852,1070,1,0,0,0,2013-12-15,14.0,66,0,2013,12,15,Sunday,No Holiday,1,0,32.0,1
2853,2051,1,0,1,0,2013-12-15,10.97,22,2,2013,12,15,Sunday,No Holiday,1,0,32.0,1
2854,2052,1,0,0,1,2013-12-15,10.12,20,2,2013,12,15,Sunday,No Holiday,1,0,32.0,1
2855,2053,1,1,1,0,2013-12-15,10.45,44,2,2013,12,15,Sunday,No Holiday,1,0,32.0,1
2856,1070,1,0,0,0,2013-12-16,14.0,102,0,2013,12,16,Monday,No Holiday,0,0,32.0,1
2857,2051,1,0,1,0,2013-12-16,10.97,32,2,2013,12,16,Monday,No Holiday,0,0,32.0,1
2858,2052,1,0,0,1,2013-12-16,10.12,24,2,2013,12,16,Monday,No Holiday,0,0,32.0,1
2859,2053,1,1,1,0,2013-12-16,10.45,64,2,2013,12,16,Monday,No Holiday,0,0,32.0,1
2860,1070,1,0,0,0,2013-12-17,14.0,116,0,2013,12,17,Tuesday,No Holiday,0,0,23.0,0
2861,2051,1,0,1,0,2013-12-17,10.97,40,2,2013,12,17,Tuesday,No Holiday,0,0,23.0,0
2862,2052,1,0,0,1,2013-12-17,10.12,34,2,2013,12,17,Tuesday,No Holiday,0,0,23.0,0
2863,2053,1,1,1,0,2013-12-17,10.45,72,2,2013,12,17,Tuesday,No Holiday,0,0,23.0,0
2864,1070,1,0,0,0,2013-12-18,14.0,118,0,2013,12,18,Wednesday,No Holiday,0,0,26.6,0
2865,2051,1,0,1,0,2013-12-18,10.97,42,2,2013,12,18,Wednesday,No Holiday,0,0,26.6,0
2866,2052,1,0,0,1,2013-12-18,10.12,28,2,2013,12,18,Wednesday,No Holiday,0,0,26.6,0
2867,2053,1,1,1,0,2013-12-18,10.45,70,2,2013,12,18,Wednesday,No Holiday,0,0,26.6,0
2868,1070,1,0,0,0,2013-12-19,14.0,124,0,2013,12,19,Thursday,No Holiday,0,0,26.6,0
2869,2051,1,0,1,0,2013-12-19,10.97,44,2,2013,12,19,Thursday,No Holiday,0,0,26.6,0
2870,2052,1,0,0,1,2013-12-19,10.12,28,2,2013,12,19,Thursday,No Holiday,0,0,26.6,0
2871,2053,1,1,1,0,2013-12-19,10.45,74,2,2013,12,19,Thursday,No Holiday,0,0,26.6,0
2872,1070,1,0,0,0,2013-12-20,14.0,102,0,2013,12,20,Friday,No Holiday,0,0,26.6,1
2873,2051,1,0,1,0,2013-12-20,10.97,40,2,2013,12,20,Friday,No Holiday,0,0,26.6,1
2874,2052,1,0,0,1,2013-12-20,10.12,22,2,2013,12,20,Friday,No Holiday,0,0,26.6,1
2875,2053,1,1,1,0,2013-12-20,10.45,62,2,2013,12,20,Friday,No Holiday,0,0,26.6,1
2876,1070,1,0,0,0,2013-12-21,15.5,72,0,2013,12,21,Saturday,No Holiday,1,0,24.8,0
2877,2051,1,0,1,0,2013-12-21,13.27,22,2,2013,12,21,Saturday,No Holiday,1,0,24.8,0
2878,2052,1,0,0,1,2013-12-21,11.96,22,2,2013,12,21,Saturday,No Holiday,1,0,24.8,0
2879,2053,1,1,1,0,2013-12-21,12.37,38,2,2013,12,21,Saturday,No Holiday,1,0,24.8,0
2880,1070,1,0,0,0,2013-12-22,15.5,60,0,2013,12,22,Sunday,No Holiday,1,0,32.0,1
2881,2051,1,0,1,0,2013-12-22,13.27,26,2,2013,12,22,Sunday,No Holiday,1,0,32.0,1
2882,2052,1,0,0,1,2013-12-22,11.96,12,2,2013,12,22,Sunday,No Holiday,1,0,32.0,1
2883,2053,1,1,1,0,2013-12-22,12.37,38,2,2013,12,22,Sunday,No Holiday,1,0,32.0,1
2884,1070,1,0,0,0,2013-12-23,15.5,102,0,2013,12,23,Monday,No Holiday,0,0,14.0,0
2885,2051,1,0,1,0,2013-12-23,13.27,36,2,2013,12,23,Monday,No Holiday,0,0,14.0,0
2886,2052,1,0,0,1,2013-12-23,11.96,30,2,2013,12,23,Monday,No Holiday,0,0,14.0,0
2887,2053,1,1,1,0,2013-12-23,12.37,58,2,2013,12,23,Monday,No Holiday,0,0,14.0,0
2888,1070,1,0,0,0,2013-12-24,15.5,108,0,2013,12,24,Tuesday,No Holiday,0,0,21.2,0
2889,2051,1,0,1,0,2013-12-24,13.27,30,2,2013,12,24,Tuesday,No Holiday,0,0,21.2,0
2890,2052,1,0,0,1,2013-12-24,11.96,30,2,2013,12,24,Tuesday,No Holiday,0,0,21.2,0
2891,2053,1,1,1,0,2013-12-24,12.37,54,2,2013,12,24,Tuesday,No Holiday,0,0,21.2,0
2892,1070,1,0,0,0,2013-12-25,15.5,108,0,2013,12,25,Wednesday,No Holiday,0,0,21.2,0
2893,2051,1,0,1,0,2013-12-25,13.27,36,2,2013,12,25,Wednesday,No Holiday,0,0,21.2,0
2894,2052,1,0,0,1,2013-12-25,11.96,22,2,2013,12,25,Wednesday,No Holiday,0,0,21.2,0
2895,2053,1,1,1,0,2013-12-25,12.37,52,2,2013,12,25,Wednesday,No Holiday,0,0,21.2,0
2896,1070,1,0,0,0,2013-12-26,15.5,104,0,2013,12,26,Thursday,No Holiday,0,0,21.2,0
2897,2051,1,0,1,0,2013-12-26,13.27,36,2,2013,12,26,Thursday,No Holiday,0,0,21.2,0
2898,2052,1,0,0,1,2013-12-26,11.96,26,2,2013,12,26,Thursday,No Holiday,0,0,21.2,0
2899,2053,1,1,1,0,2013-12-26,12.37,60,2,2013,12,26,Thursday,No Holiday,0,0,21.2,0
2900,1070,1,0,0,0,2013-12-27,15.5,108,0,2013,12,27,Friday,No Holiday,0,0,21.2,0
2901,2051,1,0,1,0,2013-12-27,13.27,36,2,2013,12,27,Friday,No Holiday,0,0,21.2,0
2902,2052,1,0,0,1,2013-12-27,11.96,26,2,2013,12,27,Friday,No Holiday,0,0,21.2,0
2903,2053,1,1,1,0,2013-12-27,12.37,58,2,2013,12,27,Friday,No Holiday,0,0,21.2,0
2904,1070,1,0,0,0,2013-12-28,15.5,68,0,2013,12,28,Saturday,No Holiday,1,0,21.2,0
2905,2051,1,0,1,0,2013-12-28,13.27,20,2,2013,12,28,Saturday,No Holiday,1,0,21.2,0
2906,2052,1,0,0,1,2013-12-28,11.96,22,2,2013,12,28,Saturday,No Holiday,1,0,21.2,0
2907,2053,1,1,1,0,2013-12-28,12.37,44,2,2013,12,28,Saturday,No Holiday,1,0,21.2,0
2908,1070,1,0,0,0,2013-12-29,15.5,68,0,2013,12,29,Sunday,No Holiday,1,0,21.2,0
2909,2051,1,0,1,0,2013-12-29,13.27,26,2,2013,12,29,Sunday,No Holiday,1,0,21.2,0
2910,2052,1,0,0,1,2013-12-29,11.96,16,2,2013,12,29,Sunday,No Holiday,1,0,21.2,0
2911,2053,1,1,1,0,2013-12-29,12.37,44,2,2013,12,29,Sunday,No Holiday,1,0,21.2,0
2912,1070,1,0,0,0,2013-12-30,15.5,106,0,2013,12,30,Monday,No Holiday,0,0,21.2,0
2913,2051,1,0,1,0,2013-12-30,13.27,34,2,2013,12,30,Monday,No Holiday,0,0,21.2,0
2914,2052,1,0,0,1,2013-12-30,11.96,28,2,2013,12,30,Monday,No Holiday,0,0,21.2,0
2915,2053,1,1,1,0,2013-12-30,12.37,56,2,2013,12,30,Monday,No Holiday,0,0,21.2,0
2916,1070,1,0,0,0,2013-12-31,15.5,104,0,2013,12,31,Tuesday,No Holiday,0,0,21.2,0
2917,2051,1,0,1,0,2013-12-31,13.27,32,2,2013,12,31,Tuesday,No Holiday,0,0,21.2,0
2918,2052,1,0,0,1,2013-12-31,11.96,22,2,2013,12,31,Tuesday,No Holiday,0,0,21.2,0
2919,2053,1,1,1,0,2013-12-31,12.37,58,2,2013,12,31,Tuesday,No Holiday,0,0,21.2,0
2920,1070,1,0,0,0,2014-01-01,15.5,72,0,2014,1,1,Wednesday,New Year,0,0,19.4,0
2921,2051,1,0,1,0,2014-01-01,13.27,22,2,2014,1,1,Wednesday,New Year,0,0,19.4,0
2922,2052,1,0,0,1,2014-01-01,11.96,20,2,2014,1,1,Wednesday,New Year,0,0,19.4,0
2923,2053,1,1,1,0,2014-01-01,12.37,44,2,2014,1,1,Wednesday,New Year,0,0,19.4,0
2924,1070,1,0,0,0,2014-01-02,15.5,76,0,2014,1,2,Thursday,New Year,0,0,14.0,0
2925,2051,1,0,1,0,2014-01-02,13.27,22,2,2014,1,2,Thursday,New Year,0,0,14.0,0
2926,2052,1,0,0,1,2014-01-02,11.96,22,2,2014,1,2,Thursday,New Year,0,0,14.0,0
2927,2053,1,1,1,0,2014-01-02,12.37,40,2,2014,1,2,Thursday,New Year,0,0,14.0,0
2928,1070,1,0,0,0,2014-01-03,15.5,68,0,2014,1,3,Friday,New Year,0,0,17.6,0
2929,2051,1,0,1,0,2014-01-03,13.27,26,2,2014,1,3,Friday,New Year,0,0,17.6,0
2930,2052,1,0,0,1,2014-01-03,11.96,20,2,2014,1,3,Friday,New Year,0,0,17.6,0
2931,2053,1,1,1,0,2014-01-03,12.37,42,2,2014,1,3,Friday,New Year,0,0,17.6,0
2932,1070,1,0,0,0,2014-01-04,15.5,74,0,2014,1,4,Saturday,No Holiday,1,0,21.2,0
2933,2051,1,0,1,0,2014-01-04,13.27,22,2,2014,1,4,Saturday,No Holiday,1,0,21.2,0
2934,2052,1,0,0,1,2014-01-04,11.96,20,2,2014,1,4,Saturday,No Holiday,1,0,21.2,0
2935,2053,1,1,1,0,2014-01-04,12.37,42,2,2014,1,4,Saturday,No Holiday,1,0,21.2,0
2936,1070,1,0,0,0,2014-01-05,15.5,70,0,2014,1,5,Sunday,No Holiday,1,0,19.4,0
2937,2051,1,0,1,0,2014-01-05,13.27,26,2,2014,1,5,Sunday,No Holiday,1,0,19.4,0
2938,2052,1,0,0,1,2014-01-05,11.96,20,2,2014,1,5,Sunday,No Holiday,1,0,19.4,0
2939,2053,1,1,1,0,2014-01-05,12.37,42,2,2014,1,5,Sunday,No Holiday,1,0,19.4,0
2940,1070,1,0,0,0,2014-01-06,15.5,108,0,2014,1,6,Monday,No Holiday,0,0,21.2,0
2941,2051,1,0,1,0,2014-01-06,13.27,30,2,2014,1,6,Monday,No Holiday,0,0,21.2,0
2942,2052,1,0,0,1,2014-01-06,11.96,30,2,2014,1,6,Monday,No Holiday,0,0,21.2,0
2943,2053,1,1,1,0,2014-01-06,12.37,60,2,2014,1,6,Monday,No Holiday,0,0,21.2,0
2944,1070,1,0,0,0,2014-01-07,15.5,100,0,2014,1,7,Tuesday,No Holiday,0,0,24.8,0
2945,2051,1,0,1,0,2014-01-07,13.27,38,2,2014,1,7,Tuesday,No Holiday,0,0,24.8,0
2946,2052,1,0,0,1,2014-01-07,11.96,24,2,2014,1,7,Tuesday,No Holiday,0,0,24.8,0
2947,2053,1,1,1,0,2014-01-07,12.37,52,2,2014,1,7,Tuesday,No Holiday,0,0,24.8,0
2948,1070,1,0,0,0,2014-01-08,15.5,104,0,2014,1,8,Wednesday,No Holiday,0,0,21.2,0
2949,2051,1,0,1,0,2014-01-08,13.27,38,2,2014,1,8,Wednesday,No Holiday,0,0,21.2,0
2950,2052,1,0,0,1,2014-01-08,11.96,26,2,2014,1,8,Wednesday,No Holiday,0,0,21.2,0
2951,2053,1,1,1,0,2014-01-08,12.37,60,2,2014,1,8,Wednesday,No Holiday,0,0,21.2,0
2952,1070,1,0,0,0,2014-01-09,15.5,102,0,2014,1,9,Thursday,No Holiday,0,0,23.0,0
2953,2051,1,0,1,0,2014-01-09,13.27,38,2,2014,1,9,Thursday,No Holiday,0,0,23.0,0
2954,2052,1,0,0,1,2014-01-09,11.96,22,2,2014,1,9,Thursday,No Holiday,0,0,23.0,0
2955,2053,1,1,1,0,2014-01-09,12.37,52,2,2014,1,9,Thursday,No Holiday,0,0,23.0,0
2956,1070,1,0,0,0,2014-01-10,15.5,102,0,2014,1,10,Friday,No Holiday,0,0,24.8,0
2957,2051,1,0,1,0,2014-01-10,13.27,38,2,2014,1,10,Friday,No Holiday,0,0,24.8,0
2958,2052,1,0,0,1,2014-01-10,11.96,30,2,2014,1,10,Friday,No Holiday,0,0,24.8,0
2959,2053,1,1,1,0,2014-01-10,12.37,54,2,2014,1,10,Friday,No Holiday,0,0,24.8,0
2960,1070,1,0,0,0,2014-01-11,15.5,76,0,2014,1,11,Saturday,No Holiday,1,0,30.2,0
2961,2051,1,0,1,0,2014-01-11,13.27,28,2,2014,1,11,Saturday,No Holiday,1,0,30.2,0
2962,2052,1,0,0,1,2014-01-11,11.96,24,2,2014,1,11,Saturday,No Holiday,1,0,30.2,0
2963,2053,1,1,1,0,2014-01-11,12.37,42,2,2014,1,11,Saturday,No Holiday,1,0,30.2,0
2964,1070,1,0,0,0,2014-01-12,15.5,76,0,2014,1,12,Sunday,No Holiday,1,0,28.4,0
2965,2051,1,0,1,0,2014-01-12,13.27,22,2,2014,1,12,Sunday,No Holiday,1,0,28.4,0
2966,2052,1,0,0,1,2014-01-12,11.96,24,2,2014,1,12,Sunday,No Holiday,1,0,28.4,0
2967,2053,1,1,1,0,2014-01-12,12.37,40,2,2014,1,12,Sunday,No Holiday,1,0,28.4,0
2968,1070,1,0,0,0,2014-01-13,15.5,104,0,2014,1,13,Monday,No Holiday,0,0,28.4,0
2969,2051,1,0,1,0,2014-01-13,13.27,38,2,2014,1,13,Monday,No Holiday,0,0,28.4,0
2970,2052,1,0,0,1,2014-01-13,11.96,24,2,2014,1,13,Monday,No Holiday,0,0,28.4,0
2971,2053,1,1,1,0,2014-01-13,12.37,60,2,2014,1,13,Monday,No Holiday,0,0,28.4,0
2972,1070,1,0,0,0,2014-01-14,15.5,86,0,2014,1,14,Tuesday,No Holiday,0,0,28.4,1
2973,2051,1,0,1,0,2014-01-14,13.27,24,2,2014,1,14,Tuesday,No Holiday,0,0,28.4,1
2974,2052,1,0,0,1,2014-01-14,11.96,26,2,2014,1,14,Tuesday,No Holiday,0,0,28.4,1
2975,2053,1,1,1,0,2014-01-14,12.37,52,2,2014,1,14,Tuesday,No Holiday,0,0,28.4,1
2976,1070,1,0,0,0,2014-01-15,15.5,104,0,2014,1,15,Wednesday,No Holiday,0,0,26.6,0
2977,2051,1,0,1,0,2014-01-15,13.27,36,2,2014,1,15,Wednesday,No Holiday,0,0,26.6,0
2978,2052,1,0,0,1,2014-01-15,11.96,26,2,2014,1,15,Wednesday,No Holiday,0,0,26.6,0
2979,2053,1,1,1,0,2014-01-15,12.37,54,2,2014,1,15,Wednesday,No Holiday,0,0,26.6,0
2980,1070,1,0,0,0,2014-01-16,15.5,100,0,2014,1,16,Thursday,No Holiday,0,0,24.8,0
2981,2051,1,0,1,0,2014-01-16,13.27,38,2,2014,1,16,Thursday,No Holiday,0,0,24.8,0
2982,2052,1,0,0,1,2014-01-16,11.96,26,2,2014,1,16,Thursday,No Holiday,0,0,24.8,0
2983,2053,1,1,1,0,2014-01-16,12.37,56,2,2014,1,16,Thursday,No Holiday,0,0,24.8,0
2984,1070,1,0,0,0,2014-01-17,15.5,106,0,2014,1,17,Friday,No Holiday,0,0,26.6,0
2985,2051,1,0,1,0,2014-01-17,13.27,36,2,2014,1,17,Friday,No Holiday,0,0,26.6,0
2986,2052,1,0,0,1,2014-01-17,11.96,24,2,2014,1,17,Friday,No Holiday,0,0,26.6,0
2987,2053,1,1,1,0,2014-01-17,12.37,54,2,2014,1,17,Friday,No Holiday,0,0,26.6,0
2988,1070,1,0,0,0,2014-01-18,15.5,70,0,2014,1,18,Saturday,No Holiday,1,0,28.4,0
2989,2051,1,0,1,0,2014-01-18,13.27,24,2,2014,1,18,Saturday,No Holiday,1,0,28.4,0
2990,2052,1,0,0,1,2014-01-18,11.96,18,2,2014,1,18,Saturday,No Holiday,1,0,28.4,0
2991,2053,1,1,1,0,2014-01-18,12.37,40,2,2014,1,18,Saturday,No Holiday,1,0,28.4,0
2992,1070,1,0,0,0,2014-01-19,15.5,56,0,2014,1,19,Sunday,No Holiday,1,0,30.2,1
2993,2051,1,0,1,0,2014-01-19,13.27,26,2,2014,1,19,Sunday,No Holiday,1,0,30.2,1
2994,2052,1,0,0,1,2014-01-19,11.96,16,2,2014,1,19,Sunday,No Holiday,1,0,30.2,1
2995,2053,1,1,1,0,2014-01-19,12.37,34,2,2014,1,19,Sunday,No Holiday,1,0,30.2,1
2996,1070,1,0,0,0,2014-01-20,15.5,104,0,2014,1,20,Monday,No Holiday,0,0,24.8,0
2997,2051,1,0,1,0,2014-01-20,13.27,38,2,2014,1,20,Monday,No Holiday,0,0,24.8,0
2998,2052,1,0,0,1,2014-01-20,11.96,22,2,2014,1,20,Monday,No Holiday,0,0,24.8,0
2999,2053,1,1,1,0,2014-01-20,12.37,56,2,2014,1,20,Monday,No Holiday,0,0,24.8,0
3000,1070,1,0,0,0,2014-01-21,15.5,104,0,2014,1,21,Tuesday,No Holiday,0,0,28.4,0
3001,2051,1,0,1,0,2014-01-21,13.27,32,2,2014,1,21,Tuesday,No Holiday,0,0,28.4,0
3002,2052,1,0,0,1,2014-01-21,11.96,28,2,2014,1,21,Tuesday,No Holiday,0,0,28.4,0
3003,2053,1,1,1,0,2014-01-21,12.37,60,2,2014,1,21,Tuesday,No Holiday,0,0,28.4,0
3004,1070,1,0,0,0,2014-01-22,15.5,108,0,2014,1,22,Wednesday,No Holiday,0,0,28.4,0
3005,2051,1,0,1,0,2014-01-22,13.27,36,2,2014,1,22,Wednesday,No Holiday,0,0,28.4,0
3006,2052,1,0,0,1,2014-01-22,11.96,24,2,2014,1,22,Wednesday,No Holiday,0,0,28.4,0
3007,2053,1,1,1,0,2014-01-22,12.37,60,2,2014,1,22,Wednesday,No Holiday,0,0,28.4,0
3008,1070,1,0,0,0,2014-01-23,15.5,106,0,2014,1,23,Thursday,No Holiday,0,0,28.4,0
3009,2051,1,0,1,0,2014-01-23,13.27,32,2,2014,1,23,Thursday,No Holiday,0,0,28.4,0
3010,2052,1,0,0,1,2014-01-23,11.96,24,2,2014,1,23,Thursday,No Holiday,0,0,28.4,0
3011,2053,1,1,1,0,2014-01-23,12.37,54,2,2014,1,23,Thursday,No Holiday,0,0,28.4,0
3012,1070,1,0,0,0,2014-01-24,15.5,104,0,2014,1,24,Friday,No Holiday,0,0,26.6,0
3013,2051,1,0,1,0,2014-01-24,13.27,30,2,2014,1,24,Friday,No Holiday,0,0,26.6,0
3014,2052,1,0,0,1,2014-01-24,11.96,30,2,2014,1,24,Friday,No Holiday,0,0,26.6,0
3015,2053,1,1,1,0,2014-01-24,12.37,60,2,2014,1,24,Friday,No Holiday,0,0,26.6,0
3016,1070,1,0,0,0,2014-01-25,15.5,74,0,2014,1,25,Saturday,No Holiday,1,1,24.8,0
3017,2051,1,0,1,0,2014-01-25,13.27,28,2,2014,1,25,Saturday,No Holiday,1,1,24.8,0
3018,2052,1,0,0,1,2014-01-25,11.96,20,2,2014,1,25,Saturday,No Holiday,1,1,24.8,0
3019,2053,1,1,1,0,2014-01-25,12.37,42,2,2014,1,25,Saturday,No Holiday,1,1,24.8,0
3020,1070,1,0,0,0,2014-01-26,15.5,70,0,2014,1,26,Sunday,No Holiday,1,1,26.6,0
3021,2051,1,0,1,0,2014-01-26,13.27,24,2,2014,1,26,Sunday,No Holiday,1,1,26.6,0
3022,2052,1,0,0,1,2014-01-26,11.96,22,2,2014,1,26,Sunday,No Holiday,1,1,26.6,0
3023,2053,1,1,1,0,2014-01-26,12.37,38,2,2014,1,26,Sunday,No Holiday,1,1,26.6,0
3024,1070,1,0,0,0,2014-01-27,15.5,108,0,2014,1,27,Monday,No Holiday,0,1,28.4,0
3025,2051,1,0,1,0,2014-01-27,13.27,36,2,2014,1,27,Monday,No Holiday,0,1,28.4,0
3026,2052,1,0,0,1,2014-01-27,11.96,24,2,2014,1,27,Monday,No Holiday,0,1,28.4,0
3027,2053,1,1,1,0,2014-01-27,12.37,58,2,2014,1,27,Monday,No Holiday,0,1,28.4,0
3028,1070,1,0,0,0,2014-01-28,15.5,86,0,2014,1,28,Tuesday,No Holiday,0,1,32.0,1
3029,2051,1,0,1,0,2014-01-28,13.27,30,2,2014,1,28,Tuesday,No Holiday,0,1,32.0,1
3030,2052,1,0,0,1,2014-01-28,11.96,24,2,2014,1,28,Tuesday,No Holiday,0,1,32.0,1
3031,2053,1,1,1,0,2014-01-28,12.37,44,2,2014,1,28,Tuesday,No Holiday,0,1,32.0,1
3032,1070,1,0,0,0,2014-01-29,15.5,90,0,2014,1,29,Wednesday,No Holiday,0,1,32.0,1
3033,2051,1,0,1,0,2014-01-29,13.27,28,2,2014,1,29,Wednesday,No Holiday,0,1,32.0,1
3034,2052,1,0,0,1,2014-01-29,11.96,22,2,2014,1,29,Wednesday,No Holiday,0,1,32.0,1
3035,2053,1,1,1,0,2014-01-29,12.37,46,2,2014,1,29,Wednesday,No Holiday,0,1,32.0,1
3036,1070,1,0,0,0,2014-01-30,15.5,88,0,2014,1,30,Thursday,No Holiday,0,1,30.2,1
3037,2051,1,0,1,0,2014-01-30,13.27,28,2,2014,1,30,Thursday,No Holiday,0,1,30.2,1
3038,2052,1,0,0,1,2014-01-30,11.96,18,2,2014,1,30,Thursday,No Holiday,0,1,30.2,1
3039,2053,1,1,1,0,2014-01-30,12.37,50,2,2014,1,30,Thursday,No Holiday,0,1,30.2,1
3040,1070,1,0,0,0,2014-01-31,15.5,84,0,2014,1,31,Friday,No Holiday,0,1,30.2,1
3041,2051,1,0,1,0,2014-01-31,13.27,30,2,2014,1,31,Friday,No Holiday,0,1,30.2,1
3042,2052,1,0,0,1,2014-01-31,11.96,18,2,2014,1,31,Friday,No Holiday,0,1,30.2,1
3043,2053,1,1,1,0,2014-01-31,12.37,50,2,2014,1,31,Friday,No Holiday,0,1,30.2,1
3044,1070,1,0,0,0,2014-02-01,15.5,72,0,2014,2,1,Saturday,No Holiday,1,1,28.4,0
3045,2051,1,0,1,0,2014-02-01,13.27,26,2,2014,2,1,Saturday,No Holiday,1,1,28.4,0
3046,2052,1,0,0,1,2014-02-01,11.96,20,2,2014,2,1,Saturday,No Holiday,1,1,28.4,0
3047,2053,1,1,1,0,2014-02-01,12.37,36,2,2014,2,1,Saturday,No Holiday,1,1,28.4,0
3048,1070,1,0,0,0,2014-02-02,15.5,74,0,2014,2,2,Sunday,No Holiday,1,1,28.4,0
3049,2051,1,0,1,0,2014-02-02,13.27,24,2,2014,2,2,Sunday,No Holiday,1,1,28.4,0
3050,2052,1,0,0,1,2014-02-02,11.96,16,2,2014,2,2,Sunday,No Holiday,1,1,28.4,0
3051,2053,1,1,1,0,2014-02-02,12.37,44,2,2014,2,2,Sunday,No Holiday,1,1,28.4,0
3052,1070,1,0,0,0,2014-02-03,15.5,88,0,2014,2,3,Monday,No Holiday,0,1,28.4,1
3053,2051,1,0,1,0,2014-02-03,13.27,30,2,2014,2,3,Monday,No Holiday,0,1,28.4,1
3054,2052,1,0,0,1,2014-02-03,11.96,22,2,2014,2,3,Monday,No Holiday,0,1,28.4,1
3055,2053,1,1,1,0,2014-02-03,12.37,44,2,2014,2,3,Monday,No Holiday,0,1,28.4,1
3056,1070,1,0,0,0,2014-02-04,15.5,106,0,2014,2,4,Tuesday,No Holiday,0,1,28.4,0
3057,2051,1,0,1,0,2014-02-04,13.27,34,2,2014,2,4,Tuesday,No Holiday,0,1,28.4,0
3058,2052,1,0,0,1,2014-02-04,11.96,28,2,2014,2,4,Tuesday,No Holiday,0,1,28.4,0
3059,2053,1,1,1,0,2014-02-04,12.37,56,2,2014,2,4,Tuesday,No Holiday,0,1,28.4,0
3060,1070,1,0,0,0,2014-02-05,15.5,106,0,2014,2,5,Wednesday,No Holiday,0,1,28.4,0
3061,2051,1,0,1,0,2014-02-05,13.27,36,2,2014,2,5,Wednesday,No Holiday,0,1,28.4,0
3062,2052,1,0,0,1,2014-02-05,11.96,28,2,2014,2,5,Wednesday,No Holiday,0,1,28.4,0
3063,2053,1,1,1,0,2014-02-05,12.37,54,2,2014,2,5,Wednesday,No Holiday,0,1,28.4,0
3064,1070,1,0,0,0,2014-02-06,15.5,106,0,2014,2,6,Thursday,No Holiday,0,1,24.8,0
3065,2051,1,0,1,0,2014-02-06,13.27,38,2,2014,2,6,Thursday,No Holiday,0,1,24.8,0
3066,2052,1,0,0,1,2014-02-06,11.96,24,2,2014,2,6,Thursday,No Holiday,0,1,24.8,0
3067,2053,1,1,1,0,2014-02-06,12.37,54,2,2014,2,6,Thursday,No Holiday,0,1,24.8,0
3068,1070,1,0,0,0,2014-02-07,15.5,104,0,2014,2,7,Friday,No Holiday,0,1,19.4,0
3069,2051,1,0,1,0,2014-02-07,13.27,30,2,2014,2,7,Friday,No Holiday,0,1,19.4,0
3070,2052,1,0,0,1,2014-02-07,11.96,30,2,2014,2,7,Friday,No Holiday,0,1,19.4,0
3071,2053,1,1,1,0,2014-02-07,12.37,60,2,2014,2,7,Friday,No Holiday,0,1,19.4,0
3072,1070,1,0,0,0,2014-02-08,15.5,72,0,2014,2,8,Saturday,No Holiday,1,1,23.0,0
3073,2051,1,0,1,0,2014-02-08,13.27,26,2,2014,2,8,Saturday,No Holiday,1,1,23.0,0
3074,2052,1,0,0,1,2014-02-08,11.96,20,2,2014,2,8,Saturday,No Holiday,1,1,23.0,0
3075,2053,1,1,1,0,2014-02-08,12.37,44,2,2014,2,8,Saturday,No Holiday,1,1,23.0,0
3076,1070,1,0,0,0,2014-02-09,15.5,54,0,2014,2,9,Sunday,Luner New Year,1,1,26.6,0
3077,2051,1,0,1,0,2014-02-09,13.27,14,2,2014,2,9,Sunday,Luner New Year,1,1,26.6,0
3078,2052,1,0,0,1,2014-02-09,11.96,10,2,2014,2,9,Sunday,Luner New Year,1,1,26.6,0
